Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-11-18 00:00:00+08:00,0.995200,0.995200,0.995200,0.995200,0,0.000000,0.000000,0.000000
2021-11-19 00:00:00+08:00,0.735000,0.735000,0.730000,0.730000,131500,0.000000,0.000000,0.000000
2021-11-22 00:00:00+08:00,0.730000,0.730000,0.730000,0.730000,0,0.000000,0.000000,0.000000
2021-11-23 00:00:00+08:00,0.730000,0.730000,0.730000,0.730000,0,0.000000,0.000000,0.000000
2021-11-24 00:00:00+08:00,0.730000,0.730000,0.730000,0.730000,0,0.000000,0.000000,0.000000
2021-11-25 00:00:00+08:00,0.734000,0.734000,0.734000,0.734000,10,0.000000,0.000000,0.000000
2021-11-26 00:00:00+08:00,0.734000,0.734000,0.734000,0.734000,0,0.000000,0.000000,0.000000
2021-11-29 00:00:00+08:00,0.734000,0.734000,0.734000,0.734000,0,0.000000,0.000000,0.000000
2021-11-30 00:00:00+08:00,0.713000,0.713000,0.713000,0.713000,50000,0.000000,0.000000,0.000000
2021-12-01 00:00:00+08:00,0.707000,0.710000,0.707000,0.710000,126750,0.000000,0.000000,0.000000
2021-12-02 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,100,0.000000,0.000000,0.000000
2021-12-03 00:00:00+08:00,0.700000,0.708000,0.700000,0.708000,210000,0.000000,0.000000,0.000000
2021-12-06 00:00:00+08:00,0.709000,0.709000,0.709000,0.709000,127500,0.000000,0.000000,0.000000
2021-12-07 00:00:00+08:00,0.709000,0.709000,0.709000,0.709000,0,0.000000,0.000000,0.000000
2021-12-08 00:00:00+08:00,0.709000,0.709000,0.709000,0.709000,0,0.000000,0.000000,0.000000
2021-12-09 00:00:00+08:00,0.709000,0.709000,0.709000,0.709000,0,0.000000,0.000000,0.000000
2021-12-10 00:00:00+08:00,0.719000,0.719000,0.719000,0.719000,200,0.000000,0.000000,0.000000
2021-12-13 00:00:00+08:00,0.716000,0.716000,0.716000,0.716000,1000,0.000000,0.000000,0.000000
2021-12-14 00:00:00+08:00,0.716000,0.716000,0.716000,0.716000,0,0.000000,0.000000,0.000000
2021-12-15 00:00:00+08:00,0.709000,0.709000,0.709000,0.709000,127500,0.000000,0.000000,0.000000
2021-12-16 00:00:00+08:00,0.709000,0.709000,0.709000,0.709000,0,0.000000,0.000000,0.000000
2021-12-17 00:00:00+08:00,0.709000,0.709000,0.709000,0.709000,0,0.000000,0.000000,0.000000
2021-12-20 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,300,0.000000,0.000000,0.000000
2021-12-21 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-22 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-23 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-24 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-27 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-28 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-29 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-30 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2021-12-31 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2022-01-03 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2022-01-04 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2022-01-05 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,0,0.000000,0.000000,0.000000
2022-01-06 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,10000,0.000000,0.000000,0.000000
2022-01-07 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-10 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-11 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-12 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-13 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-14 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-17 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-18 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-19 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-20 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-21 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-24 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-25 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-26 00:00:00+08:00,0.710000,0.710000,0.710000,0.710000,0,0.000000,0.000000,0.000000
2022-01-27 00:00:00+08:00,0.692000,0.692000,0.690000,0.690000,787000,0.000000,0.000000,0.000000
2022-01-28 00:00:00+08:00,0.685000,0.685000,0.685000,0.685000,145000,0.000000,0.000000,0.000000
2022-01-31 00:00:00+08:00,0.685000,0.685000,0.685000,0.685000,0,0.000000,0.000000,0.000000
2022-02-03 00:00:00+08:00,0.685000,0.685000,0.685000,0.685000,0,0.000000,0.000000,0.000000
2022-02-04 00:00:00+08:00,0.685000,0.685000,0.685000,0.685000,0,0.000000,0.000000,0.000000
2022-02-07 00:00:00+08:00,0.685000,0.685000,0.685000,0.685000,0,0.000000,0.000000,0.000000
2022-02-08 00:00:00+08:00,0.700000,0.700000,0.700000,0.700000,285000,0.000000,0.000000,0.000000
2022-02-09 00:00:00+08:00,0.700000,0.700000,0.700000,0.700000,0,0.000000,0.000000,0.000000
2022-02-10 00:00:00+08:00,0.700000,0.700000,0.700000,0.700000,0,0.000000,0.000000,0.000000
2022-02-11 00:00:00+08:00,0.700000,0.700000,0.700000,0.700000,0,0.000000,0.000000,0.000000
2022-02-14 00:00:00+08:00,0.701000,0.701000,0.700000,0.700000,414000,0.000000,0.000000,0.000000
2022-02-15 00:00:00+08:00,0.700000,0.700000,0.700000,0.700000,0,0.000000,0.000000,0.000000
2022-02-16 00:00:00+08:00,0.704000,0.705000,0.704000,0.704000,381000,0.000000,0.000000,0.000000
2022-02-17 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-02-18 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-02-21 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-02-22 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-02-23 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-02-24 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-02-25 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-02-28 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-03-01 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-03-02 00:00:00+08:00,0.704000,0.704000,0.704000,0.704000,0,0.000000,0.000000,0.000000
2022-03-03 00:00:00+08:00,0.708000,0.709000,0.708000,0.709000,166000,0.000000,0.000000,0.000000
2022-03-04 00:00:00+08:00,0.703000,0.703000,0.703000,0.703000,81000,0.000000,0.000000,0.000000
2022-03-07 00:00:00+08:00,0.705000,0.705000,0.705000,0.705000,235000,0.000000,0.000000,0.000000
2022-03-08 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,85000,0.000000,0.000000,0.000000
2022-03-09 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,0,0.000000,0.000000,0.000000
2022-03-10 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,0,0.000000,0.000000,0.000000
2022-03-11 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,0,0.000000,0.000000,0.000000
2022-03-14 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,0,0.000000,0.000000,0.000000
2022-03-15 00:00:00+08:00,0.695000,0.695000,0.695000,0.695000,81080,0.000000,0.000000,0.000000
2022-03-16 00:00:00+08:00,0.702000,0.703000,0.702000,0.703000,166000,0.000000,0.000000,0.000000
2022-03-17 00:00:00+08:00,0.703000,0.703000,0.703000,0.703000,0,0.000000,0.000000,0.000000
2022-03-18 00:00:00+08:00,0.722000,0.722000,0.722000,0.722000,72000,0.000000,0.000000,0.000000
2022-03-21 00:00:00+08:00,0.722000,0.722000,0.722000,0.722000,0,0.000000,0.000000,0.000000
2022-03-22 00:00:00+08:00,0.722000,0.722000,0.722000,0.722000,0,0.000000,0.000000,0.000000
2022-03-23 00:00:00+08:00,0.728000,0.728000,0.728000,0.728000,93,0.000000,0.000000,0.000000
2022-03-24 00:00:00+08:00,0.728000,0.728000,0.728000,0.728000,0,0.000000,0.000000,0.000000
2022-03-25 00:00:00+08:00,0.728000,0.728000,0.728000,0.728000,0,0.000000,0.000000,0.000000
2022-03-28 00:00:00+08:00,0.727000,0.727000,0.726000,0.726000,166000,0.000000,0.000000,0.000000
2022-03-29 00:00:00+08:00,0.726000,0.726000,0.726000,0.726000,0,0.000000,0.000000,0.000000
2022-03-30 00:00:00+08:00,0.726000,0.726000,0.726000,0.726000,0,0.000000,0.000000,0.000000
2022-03-31 00:00:00+08:00,0.726000,0.726000,0.726000,0.726000,0,0.000000,0.000000,0.000000
2022-04-01 00:00:00+08:00,0.740000,0.740000,0.735000,0.735000,2,0.000000,0.000000,0.000000
2022-04-04 00:00:00+08:00,0.735000,0.735000,0.735000,0.735000,0,0.000000,0.000000,0.000000
2022-04-05 00:00:00+08:00,0.735000,0.735000,0.735000,0.735000,0,0.000000,0.000000,0.000000
2022-04-06 00:00:00+08:00,0.735000,0.735000,0.735000,0.735000,204000,0.000000,0.000000,0.000000
2022-04-07 00:00:00+08:00,0.735000,0.735000,0.735000,0.735000,0,0.000000,0.000000,0.000000
2022-04-08 00:00:00+08:00,0.735000,0.735000,0.735000,0.735000,0,0.000000,0.000000,0.000000
2022-04-11 00:00:00+08:00,0.724000,0.724000,0.721000,0.721000,373400,0.000000,0.000000,0.000000
2022-04-12 00:00:00+08:00,0.721000,0.721000,0.720000,0.720000,225000,0.000000,0.000000,0.000000
2022-04-13 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-14 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-18 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-19 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-20 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-21 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-22 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-25 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-26 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-27 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-28 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-04-29 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-05-04 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-05-05 00:00:00+08:00,0.720000,0.720000,0.720000,0.720000,0,0.000000,0.000000,0.000000
2022-05-06 00:00:00+08:00,0.698000,0.699000,0.698000,0.699000,214000,0.000000,0.000000,0.000000
2022-05-09 00:00:00+08:00,0.699000,0.699000,0.699000,0.699000,0,0.000000,0.000000,0.000000
2022-05-10 00:00:00+08:00,0.685000,0.685000,0.683000,0.683000,167000,0.000000,0.000000,0.000000
2022-05-11 00:00:00+08:00,0.683000,0.683000,0.683000,0.683000,0,0.000000,0.000000,0.000000
2022-05-12 00:00:00+08:00,0.680000,0.680000,0.675000,0.675000,319000,0.000000,0.000000,0.000000
2022-05-13 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-05-17 00:00:00+08:00,0.680000,0.680000,0.677000,0.677000,185000,0.000000,0.000000,0.000000
2022-05-18 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-19 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-20 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-23 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-24 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-25 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-26 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-27 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-30 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-05-31 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-06-01 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-06-02 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-06-03 00:00:00+08:00,0.677000,0.677000,0.677000,0.677000,0,0.000000,0.000000,0.000000
2022-06-06 00:00:00+08:00,0.696000,0.696000,0.696000,0.696000,30000,0.000000,0.000000,0.000000
2022-06-07 00:00:00+08:00,0.696000,0.696000,0.696000,0.696000,0,0.000000,0.000000,0.000000
2022-06-08 00:00:00+08:00,0.696000,0.696000,0.696000,0.696000,0,0.000000,0.000000,0.000000
2022-06-09 00:00:00+08:00,0.699000,0.700000,0.699000,0.700000,148000,0.000000,0.000000,0.000000
2022-06-10 00:00:00+08:00,0.700000,0.700000,0.700000,0.700000,0,0.000000,0.000000,0.000000
2022-06-13 00:00:00+08:00,0.700000,0.700000,0.700000,0.700000,0,0.000000,0.000000,0.000000
2022-06-14 00:00:00+08:00,0.669000,0.669000,0.669000,0.669000,149000,0.000000,0.000000,0.000000
2022-06-15 00:00:00+08:00,0.669000,0.669000,0.669000,0.669000,0,0.000000,0.000000,0.000000
2022-06-16 00:00:00+08:00,0.676000,0.676000,0.676000,0.676000,147800,0.000000,0.000000,0.000000
2022-06-17 00:00:00+08:00,0.676000,0.676000,0.676000,0.676000,0,0.000000,0.000000,0.000000
2022-06-20 00:00:00+08:00,0.671000,0.671000,0.670000,0.670000,262000,0.000000,0.000000,0.000000
2022-06-21 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-06-22 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-06-23 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-06-24 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-06-27 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-06-28 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-06-29 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-06-30 00:00:00+08:00,0.670000,0.670000,0.670000,0.670000,0,0.000000,0.000000,0.000000
2022-07-01 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,85000,0.000000,0.000000,0.000000
2022-07-04 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-05 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-06 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-07 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-08 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-12 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-13 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-14 00:00:00+08:00,0.675000,0.675000,0.675000,0.675000,0,0.000000,0.000000,0.000000
2022-07-15 00:00:00+08:00,0.665000,0.666000,0.665000,0.666000,170000,0.000000,0.000000,0.000000
2022-07-18 00:00:00+08:00,0.674000,0.675000,0.674000,0.675000,33000,0.000000,0.000000,0.000000
2022-07-19 00:00:00+08:00,0.660000,0.660000,0.655000,0.655000,8189,0.000000,0.000000,0.000000
2022-07-20 00:00:00+08:00,0.655000,0.655000,0.655000,0.655000,0,0.000000,0.000000,0.000000
2022-07-21 00:00:00+08:00,0.655000,0.655000,0.655000,0.655000,0,0.000000,0.000000,0.000000
2022-07-22 00:00:00+08:00,0.655000,0.655000,0.655000,0.655000,0,0.000000,0.000000,0.000000
2022-07-25 00:00:00+08:00,0.655000,0.655000,0.655000,0.655000,0,0.000000,0.000000,0.000000
2022-07-26 00:00:00+08:00,0.655000,0.655000,0.655000,0.655000,0,0.000000,0.000000,0.000000
2022-07-27 00:00:00+08:00,0.655000,0.655000,0.655000,0.655000,0,0.000000,0.000000,0.000000
2022-07-28 00:00:00+08:00,0.680000,0.680000,0.680000,0.680000,3676,0.000000,0.000000,0.000000
2022-07-29 00:00:00+08:00,0.680000,0.680000,0.680000,0.680000,0,0.000000,0.000000,0.000000
2022-08-01 00:00:00+08:00,0.680000,0.680000,0.680000,0.680000,0,0.000000,0.000000,0.000000
2022-08-02 00:00:00+08:00,0.680000,0.680000,0.680000,0.680000,0,0.000000,0.000000,0.000000
2022-08-03 00:00:00+08:00,0.680000,0.680000,0.680000,0.680000,0,0.000000,0.000000,0.000000
2022-08-04 00:00:00+08:00,0.691000,0.691000,0.691000,0.691000,200,0.000000,0.000000,0.000000
2022-08-05 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,85000,0.000000,0.000000,0.000000
2022-08-08 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,0,0.000000,0.000000,0.000000
2022-08-10 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,0,0.000000,0.000000,0.000000
2022-08-11 00:00:00+08:00,0.690000,0.690000,0.690000,0.690000,0,0.000000,0.000000,0.000000
